,PB Ratio,EBITDA to EV,PE Ratio,Dividend Yield,Price to Cashflow,Net Debt Change,VC2_Score
DLB,1.96060159249835,0.06106228009544451,27.7,0.011042767009799594,5.233238068217204e-07,-0.058840995720066715,73.37461300309597
COHU,1.820949280759482,0.037560275975910024,-9.17,0.010484477885912533,2.852264916313941e-06,-0.7745245564252524,73.68421052631578
CDK,-8.930064869972389,0.07393345106064855,58.8,0.011256154291721814,7.242320645965649e-07,-0.08927801144670464,73.9938080495356
BAH,16.274987020497687,0.0541888173075847,24.95,0.011622659830313712,3.451313130402031e-07,-0.06179989016752496,74.30340557275542
AVGO,5.062768932356161,0.06307140042596966,46.45,0.03446057736340411,1.2575080979170697e-07,-0.45846088478983116,74.61300309597523
MMS,3.846890784394124,0.08758864334399148,19.77,0.01426810278843715,7.621669916231443e-07,-0.2773240659429346,74.92260061919505
FLT,8.447872468489352,0.04354601188452494,28.73,,1.2892872830389125e-06,-0.0321727302740284,75.23219814241486
PRFT,4.551810522338172,0.03427959174127301,48.67,,3.5661164545522378e-06,-0.37258169571786603,75.54179566563467
CTS,2.731017894427308,0.10159764981729988,23.49,0.005531891272592113,2.256427411246591e-06,0.1212756537976184,75.85139318885449
PD,17.22569360114973,-0.020970042397887842,-38.99,,6.674029872957711e-06,-0.4226977266649674,76.16099071207431
EVBG,74.24778291991643,-0.00907333140662559,-61.31,,7.146098170705851e-06,-0.17588528709392007,76.47058823529412
COUP,33.81517988353292,-0.003349562863818747,-122.57,,6.235406267955029e-06,-0.23121817627919206,76.78018575851394
BMI,5.852087161719059,0.044403055751193146,38.9,0.010436714513767147,3.0925060292770062e-06,0.2776617450281478,77.08978328173374
NOVT,9.438804429493985,0.0333905253450502,78.94,,1.3690722287476436e-05,0.04909942650201242,77.39938080495357
INTU,20.1500529112841,0.029393383285583777,47.26,0.007157225611035069,-2.512100684555682e-06,0.12997188926738978,77.70897832817337
FISV,36.15149599056556,0.024070422717553663,54.2,,1.1352426654607273e-07,-0.14927077597110586,78.0185758513932
PAYX,12.339360481348233,0.04835717302347688,29.47,0.02889777313593337,3.281129630354607e-07,-0.1210948895247642,78.328173374613
ZEN,23.630389943946366,-0.010206405424545727,-56.02,,2.949913579710657e-06,-0.7105895091278313,78.63777089783281
FIVN,30.75668158077216,0.004214108431388268,-2781.25,,3.894146156884275e-06,-0.6748612769546917,78.94736842105263
WEX,5.66783534422141,0.05196330384421669,146.86,,1.7872675081409602e-06,-0.013183476945232265,79.25696594427245
ALRM,8.013790533587056,0.016544008815268157,45.26,,2.6395416959738987e-05,-0.12177590464655655,79.56656346749226
BRKS,2.6062802005818,0.04105072162703999,96.1,0.010455499798407786,1.1755328587589629e-06,-0.01609237866884153,79.87616099071208
GSKY,23.551560365670703,0.15939483582159372,14.46,,2.3431024512287118e-07,-0.4130940260052512,80.18575851393189
RPD,34.440427779088,-0.013997673936087496,-58.01,,3.259612200754269e-05,-0.44545158903033405,80.4953560371517
ADP,14.380993113458135,0.04412015507886986,33.61,0.018487235389421635,4.0238199460461017e-07,-0.09379118587761623,80.80495356037152
AMD,44.22222663546129,0.010901597150984255,258.6,,2.1165992774030444e-07,-0.14437213893172796,81.11455108359134
ESTC,20.5916764350515,-0.014837363947083156,-33.92,,3.6246634201600536e-05,-0.3628261440181619,81.42414860681114
CDW,20.65775850807469,0.054776712223823985,28.1,0.008950597367471936,4.989677686710289e-07,-0.02665283462423086,81.73374613003097
SPSC,6.566375778962648,0.020960707770803968,65.57,,2.685580324349399e-06,-0.12017649439390665,82.04334365325077
DOCU,22.27069350336521,-0.02894750695072076,-55.99,,3.989111515582853e-05,-0.5819212784806127,82.35294117647058
SEDG,8.572160761463289,0.029610708773715435,44.8,,1.4136476382689233e-06,-0.3701202390491988,82.6625386996904
FTNT,19.7966233626692,0.02053405346528258,50.73,,5.076600851401094e-07,-0.19889250261828695,82.97213622291022
QTWO,26.96063375160372,-0.0015406191109227547,-60.62,,5.082742817449056e-06,-0.6407040893816385,83.28173374613003
MSFT,12.475508461714398,0.04335197750248859,30.75,0.01198202421481197,1.1479637014379719e-08,-0.049859685924393556,83.59133126934985
MKSI,3.285783083112797,0.10371136268197316,35.41,0.007560846534334732,1.812311258017536e-06,0.11502723614094237,83.90092879256966
CRM,10.438301809565296,0.013293814039794707,186.93,,3.5393035745276057e-07,-0.2463836796855509,84.21052631578947
CASS,3.6283118843333164,0.06794393403355857,27.6,0.017936567302498495,4.2584972927091486e-06,-0.04909302028021823,84.52012383900929
EPAM,10.116442790498622,0.0241697401100548,50.15,,1.8985707659445881e-06,-0.2171754231221684,84.82972136222911
EBIX,2.216898767915504,0.10324642195310488,12.59,0.009110829801373704,8.055960132170422e-07,-0.46665776774478307,85.13931888544892
RNG,46.77105252336498,0.0005479779227695507,-487.66,,7.36436544213265e-06,-0.764803898758881,85.44891640866872
MA,60.34579112649034,0.02800347545174166,48.33,0.004266286691997108,1.441742771067069e-07,-0.17740786960784077,85.75851393188854
LRCX,9.391967570094025,0.06461579749671673,21.47,0.01526725595050867,6.297025010394037e-07,-0.20991693910450296,86.06811145510835
AZPN,23.922072284904882,0.02974925821748631,34.86,,8.759573475858174e-06,0.06744876534824831,86.37770897832817
TWLO,34.91937171350964,-0.005298169275515578,-56.69,,5.416115120049581e-06,-0.8478383690640561,86.687306501548
KLAC,10.28453887852003,0.05523721239009241,24.4,0.01822280397040341,3.4353123359211227e-07,-0.37156543937756464,86.9969040247678
OKTA,57.59992459421558,-0.007067708916397424,-79.22,,8.564141681510472e-06,-0.6736967243329843,87.30650154798761
QLYS,9.574810980124242,0.024966506321079877,54.58,,1.8287336497687279e-06,-0.1542988787151688,87.61609907120743
PRSP,2.170196924011394,0.09486758023896058,60.27,0.008282214083565992,2.1179859162362425e-07,-0.7681772952695023,87.92569659442725
JBL,3.407075771768294,0.19996144056905324,32.31,0.007968027482268446,1.985461870081421e-06,-0.06371786171309188,88.23529411764706
NOW,52.51489405723981,0.0018720836218553136,1697.39,,1.4687470695965178e-06,0.040430643544632834,88.54489164086688
LOGM,1.4337911104606573,0.08729255496929186,299.3,0.01499733125396273,1.0460403397717272e-06,-0.2672468128402366,88.85448916408669
ONTO,6.268158741411097,0.04055822730268678,40.41,,3.254005930165862e-05,-0.23428877995113614,89.1640866873065
CLGX,3.7306437335050053,0.07979035971599592,117.19,0.004953173919793234,3.586436130260326e-07,-0.012616737890360035,89.47368421052632
MCHP,4.762088871000852,0.04643491622846846,63.88,0.014251316187419736,2.685651008034274e-07,-0.615310416327675,89.78328173374614
TYL,9.159704553199742,0.017618860341084924,92.38,,2.2909573399240707e-06,-0.12217487676524975,90.09287925696594
EVTC,11.586120300066554,0.0668757887367165,25.42,0.006057144897670411,5.382462864939453e-07,0.08043938281954521,90.40247678018576
POWI,5.788982276787114,0.02767558261367514,51.13,0.006906867996977405,4.551210429957014e-06,0.18792084446508056,90.71207430340557
FIS,9.20045956666584,0.03188264287885624,71.15,0.009405228018800843,1.593845740781265e-07,-0.012180589351286445,91.02167182662538
BLKB,10.667729793465972,0.03233785889840753,196.49,0.006002767079829168,1.0429729683397775e-06,0.19729205237463898,91.3312693498452
TER,8.115013186700459,0.05868664447155524,25.18,0.005345482117101158,3.2461831414270957e-07,-0.06830308305187718,91.64086687306502
JKHY,8.14922099860854,0.05369939899298288,41.9,0.01064684425638354,1.2118428864786546e-06,0.04845001895631171,91.95046439628483
CGNX,8.637471409150267,0.025588532350914746,57.2,0.00369915194445759,8.421393592978458e-07,0.23643675815673904,92.26006191950464
SSNC,3.515428691641678,0.04431975436903683,44.88,0.006076635747473074,1.8856630074866352e-07,-0.7546387752522612,92.56965944272446
JCOM,4.816444701924788,0.08079755158085543,33.1,0.00935504246669443,8.803213172808074e-07,-0.0853735435420109,92.87925696594426
LFUS,3.1510207810800375,0.06827504982710113,30.64,0.00997665896436489,2.31295134709397e-06,-0.27847081497102566,93.18885448916409
PAYC,54.74576111910664,0.01121243358239868,111.78,,5.676839652973536e-06,0.0406937619823732,93.49845201238391
MANH,37.09674864592294,0.02582673192367895,60.05,,2.1994762249995938e-06,-0.15743138938499399,93.80804953560371
FICO,41.89842389186812,0.02294956355019323,63.33,,4.311405381374573e-06,-0.15511787406161515,94.11764705882352
V,10.41978099310399,0.03968424106106015,38.08,0.004979289771643983,4.8970767302015014e-08,-0.06781992769507475,94.42724458204334
SSTI,19.030272396991805,0.00711452611963413,420.35,,8.269180649661049e-06,-0.20557753035630866,94.73684210526315
INS,14.4104443725782,0.02000361715613756,38.56,,2.354854916359783e-05,-0.3142466399295992,95.04643962848297
NVDA,15.76586431731006,0.027610552463893226,61.85,0.002704048810926817,1.443185886602007e-07,-0.005463977947457841,95.3560371517028
SWCH,10.432064391196208,0.03619486212669791,162.4,0.006592978510367918,2.5324853231892e-07,-0.0671147126044925,95.6656346749226
PCTY,24.17903701037195,0.01249029977330996,127.71,,1.808130254170113e-05,-0.1256039495271975,95.97523219814241
TTD,28.77182294726262,0.00987920990284878,126.0,,3.984226399325346e-06,-0.2151855495254001,96.28482972136223
GPN,15.048703464176079,0.020715136248896326,82.0,0.00020511708928701853,1.7339721981547404e-07,-0.020727488193230528,96.59442724458205
PAYS,51.3481813325937,0.00811196841824032,73.22,,2.693532431689891e-06,-0.4093824359937082,96.90402476780186
PRGS,6.52067062927927,0.05838142516080126,79.49,0.013858675,1.2684419923630788e-06,-0.403037859553428,97.21362229102168
ZM,52.428596662316146,0.0017086274893716206,1396.1,,1.1452053545804187e-06,-0.5992177298403549,97.52321981424149
ENPH,487.0138310179022,0.004057973280819992,81.29,,6.071230835925587e-06,-0.4485977645295173,97.8328173374613
ENTG,7.448863409760627,0.053396613221928194,27.51,0.005564473822570062,2.1262365551232422e-06,-0.24039204511480405,98.14241486068111
APPF,22.702283292486253,0.00830453075740074,126.06,,8.517744219095602e-06,-0.6951241761572595,98.45201238390094
CCMP,4.548746627825388,0.06060787038739372,114.71,0.01115259102395071,2.617369875231194e-06,-0.9102625137959809,98.76160990712074
AYX,23.95999218065821,0.006203461939630592,629.51,,2.041383541896135e-05,-0.5716978138589247,99.07120743034056
MPWR,12.027406012374914,0.016612702918089584,76.17,0.00855192615600325,2.45168359594299e-06,-0.14660130992765102,99.38080495356037
UI,114.62267735687361,0.036542143188422214,36.43,0.006240108983132073,1.40976897039361e-06,-0.09614460117607274,99.69040247678018
OLED,13.033155283133885,0.009497677084036284,68.76,0.001981431034689375,3.507523800358276e-06,-0.5008737530647518,100.0
